Suburb,Type,SellerG,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longtitude,Price
Brunswick,t,Ray,3056,3,2,1,186,140,2016,-37.7581,144.9514,940000
Brunswick,t,Nelson,3056,3,2,1,122,140,2012,-37.7698,144.9661,981000
Brunswick,h,Jellis,3056,4,1,0,264,139,1900,-37.7611,144.9677,1115000
Brunswick,h,Nelson,3056,2,1,1,255,134,1916,-37.77455,144.96865,1450000
Brunswick,h,Collins,3056,4,2,0,243,133,1920,-37.76699,144.96641,1320000
Brunswick,h,Nelson,3056,3,1,1,316,132,1910,-37.7741,144.9703,1340000
Brunswick,h,Nelson,3056,3,1,1,210,130,1900,-37.7597,144.9545,825000
Brunswick,h,Nelson,3056,3,2,1,280,130,1890,-37.7719,144.9661,1210000
Brunswick,h,Ray,3056,3,1,1,416,129,1920,-37.7737,144.965,1790000
Brunswick,h,Walshe,3056,4,1,0,363,127,1920,-37.7621,144.9506,1217000
Brunswick,h,Nelson,3056,3,1,0,331,126,1890,-37.7619,144.959,1222500
Brunswick,h,Nelson,3056,3,1,1,239,126,1910,-37.7776,144.963,1050000
Brunswick,t,Jellis,3056,3,2,2,4668,126,2011,-37.7687,144.9649,820000
Brunswick,h,Nelson,3056,3,1,1,346,126,1900,-37.7738,144.9695,1550000
Brunswick,h,Lindellas,3056,3,1,2,408,124,1920,-37.77296,144.9562,1150000
Brunswick,h,Nelson,3056,3,2,1,4676,122,2010,-37.7687,144.9649,740000
Brunswick,h,Nelson,3056,3,1,0,257,121,1935,-37.7704,144.9695,1060000
Brunswick,h,Jellis,3056,3,2,1,192,120,1910,-37.7743,144.9637,1260000
Brunswick,h,Jellis,3056,3,1,1,331,120,1920,-37.75877,144.97316,1325000
Brunswick,h,Nelson,3056,2,1,1,199,120,1880,-37.759,144.9597,765000
Brunswick,h,Jellis,3056,3,1,3,308,119,1943,-37.7649,144.9641,1020000
Brunswick,t,Walshe,3056,3,2,1,110,118,2000,-37.7776,144.9691,640000
Brunswick,h,Nelson,3056,3,1,1,264,117,1915,-37.7603,144.9573,880000
Brunswick,h,Caine,3056,3,1,1,249,116,1925,-37.7669,144.9664,1115000
Brunswick,h,McDonald,3056,3,1,0,375,116,1900,-37.76276,144.9535,1035500
Brunswick,h,Woodards,3056,3,1,2,207,115,1910,-37.76422,144.96888,984000
Brunswick,t,Jellis,3056,1,1,1,82,114,1930,-37.7661,144.9614,625000
Brunswick,h,Nelson,3056,2,1,0,241,113,1910,-37.76392,144.9662,970000
Brunswick,h,Nelson,3056,2,1,1,61,112,2007,-37.766,144.96076,700000
Brunswick,h,Woodards,3056,3,1,0,282,112,1900,-37.7674,144.966,1210000
Brunswick,t,RW,3056,3,2,1,0,112,1900,-37.7703,144.9533,641000
Brunswick,t,RW,3056,3,2,1,0,112,1900,-37.7703,144.9533,641000
Brunswick,t,Nelson,3056,2,1,1,55,111,2012,-37.7611,144.9622,705000
Brunswick,t,Nelson,3056,3,2,2,327,110,2007,-37.7636,144.9559,955000
Brunswick,h,Nelson,3056,2,1,1,240,109,1995,-37.75697,144.95543,920000
Brunswick,h,Nelson,3056,2,1,0,225,108,1905,-37.7676,144.9665,1026000
Brunswick,h,Nelson,3056,2,1,1,315,108,1910,-37.757,144.9697,1056000
Brunswick,h,Nelson,3056,3,2,0,251,108,1890,-37.77588,144.95736,1435000
Brunswick,h,Jellis,3056,2,1,0,311,108,1930,-37.7572,144.9687,1075000
Brunswick,h,Raine,3056,3,1,1,322,107,1920,-37.75887,144.97326,1120000
Brunswick,h,Jellis,3056,2,1,2,398,107,1890,-37.76032,144.95981,1150000
Brunswick,h,Nelson,3056,2,1,1,234,106,1910,-37.77539,144.95576,1315000
Brunswick,h,Walshe,3056,2,1,1,245,106,1890,-37.77111,144.96427,860000
Brunswick,h,Jellis,3056,3,1,2,222,105,1890,-37.7642,144.969,1045000
Brunswick,t,Nelson,3056,2,2,1,177,105,2000,-37.7625,144.9653,754000
Brunswick,h,Ray,3056,3,1,1,184,104,1890,-37.7563,144.96,860000
Brunswick,h,Nelson,3056,3,1,0,285,104,1890,-37.7634,144.9593,1170000
Brunswick,h,Jellis,3056,3,1,1,262,103,1910,-37.77321,144.96039,1160000
Brunswick,h,Nelson,3056,3,1,1,159,103,1900,-37.75986,144.96671,955000
Brunswick,h,Jellis,3056,2,1,2,246,103,1910,-37.775,144.9536,945000
Brunswick,h,Nelson,3056,3,1,1,210,101,1996,-37.75746,144.95633,1037000
Brunswick,h,Jellis,3056,2,1,0,196,101,1922,-37.75815,144.97366,1110000
Brunswick,h,Nelson,3056,3,1,0,186,101,1890,-37.76227,144.95649,1204000
Brunswick,h,Nelson,3056,3,3,1,81,100,2016,-37.7575,144.9647,680000
Brunswick,t,Jellis,3056,2,2,1,0,100,2002,-37.7617,144.9642,685000
Brunswick,h,Nelson,3056,2,1,1,216,100,1910,-37.7746,144.9697,1261000
Brunswick,h,Nelson,3056,4,1,1,318,100,1908,-37.76792,144.97141,1500000
Brunswick,h,Rendina,3056,3,1,6,563,98,1960,-37.7757,144.9505,1260000
Brunswick,h,Jellis,3056,2,1,1,2400,98,1910,-37.76386,144.96776,1075000
Brunswick,h,Nelson,3056,3,1,1,229,97,1930,-37.7622,144.9586,855000
Brunswick,h,Jellis,3056,3,1,0,170,96,1910,-37.7661,144.9691,950000
Brunswick,h,Jellis,3056,4,3,1,238,93,1910,-37.7713,144.9643,1802500
Brunswick,h,Jellis,3056,2,1,1,199,93,1900,-37.7676,144.9659,890000
Brunswick,h,Jellis,3056,3,1,1,278,91,1910,-37.7701,144.9633,1125000
Brunswick,h,Nelson,3056,3,1,1,302,91,1910,-37.76085,144.95834,1310000
Brunswick,h,Nelson,3056,2,1,1,179,90,1890,-37.7742,144.9542,845500
Brunswick,h,hockingstuart,3056,2,1,0,140,90,1890,-37.76806,144.9598,800000
Brunswick,h,Jellis,3056,3,1,2,384,89,1940,-37.7626,144.9535,985000
Brunswick,u,Nelson,3056,2,1,2,0,89,2002,-37.7706,144.9608,592500
Brunswick,t,Nelson,3056,2,2,1,118,88,2013,-37.7723,144.9643,750000
Brunswick,t,Jellis,3056,2,2,1,77,88,2007,-37.7617,144.96406,765000
Brunswick,h,Jellis,3056,2,1,1,298,88,1910,-37.7704,144.9504,860000
Brunswick,h,Nelson,3056,2,1,0,152,87,1910,-37.7611,144.966,770000
Brunswick,t,Jellis,3056,2,2,1,156,87,2007,-37.7744,144.9498,801000
Brunswick,h,Nelson,3056,2,1,0,453,86,1920,-37.762,144.9547,1015000
Brunswick,u,Walshe,3056,2,1,1,100,85,1970,-37.7601,144.9581,659500
Brunswick,u,Jellis,3056,3,1,1,0,85,2000,-37.773,144.9624,1044000
Brunswick,h,Collins,3056,1,1,1,147,82,1890,-37.7643,144.9584,772000
Brunswick,u,Nelson,3056,2,1,1,1140,80,2010,-37.7634,144.9616,501000
Brunswick,t,Jellis,3056,2,1,1,0,78,2009,-37.7588,144.9646,605000
Brunswick,h,Woodards,3056,2,1,0,138,78,1910,-37.75908,144.96969,890000
Brunswick,u,Walshe,3056,2,1,2,173,77,1970,-37.7586,144.9653,735000
Brunswick,h,Nelson,3056,2,1,1,132,77,1905,-37.7697,144.96866,911000
Brunswick,u,Nelson,3056,2,1,1,0,75,2011,-37.777,144.9703,600000
Brunswick,h,Nelson,3056,2,1,1,178,75,1900,-37.76685,144.96615,1011000
Brunswick,h,Jellis,3056,2,1,0,148,75,1890,-37.7731,144.9568,884000
Brunswick,u,Woodards,3056,2,1,1,0,74,2004,-37.7703,144.9533,590000
Brunswick,h,Jellis,3056,2,1,1,108,70,1970,-37.75715,144.96824,650000
Brunswick,h,Nelson,3056,2,1,1,140,68,1890,-37.75908,144.96959,1005000
Brunswick,h,Chambers,3056,2,1,1,161,68,1910,-37.7646,144.9586,705000
Brunswick,u,Ray,3056,2,1,1,0,66,2000,-37.7695,144.9528,410000
Brunswick,u,Jellis,3056,2,1,1,1080,66,1960,-37.7598,144.9655,491000
Brunswick,u,Nelson,3056,2,1,1,0,66,1950,-37.7775,144.9607,575000
Brunswick,u,Jellis,3056,2,1,1,114,65,1970,-37.758,144.9667,587000
Brunswick,u,Jellis,3056,2,1,0,0,64,2009,-37.77002,144.97154,510000
Brunswick,u,Jellis,3056,2,1,1,0,61,1970,-37.7608,144.968,400000
Brunswick,u,Walshe,3056,2,1,1,0,61,1975,-37.7643,144.9638,445000
Brunswick,u,Nelson,3056,1,1,1,0,58,2010,-37.7767,144.9676,528000
Brunswick,u,Brad,3056,2,1,1,0,57,1970,-37.7778,144.9594,601000
Brunswick,u,Jellis,3056,2,1,1,0,57,1973,-37.7597,144.9655,435000
Brunswick,u,Brad,3056,2,1,1,557,57,1960,-37.7732,144.951,480000
Brunswick,u,Nelson,3056,1,1,1,0,54,1965,-37.7775,144.9607,370000
Brunswick,u,Nelson,3056,2,1,1,69,52,1970,-37.75867,144.95679,460000
Brunswick,u,Harcourts,3056,1,1,1,0,51,1970,-37.7783,144.9635,418000
Brunswick,u,Walshe,3056,1,1,1,0,51,1970,-37.7597,144.9548,279500
Brunswick,u,Ray,3056,2,1,1,638,48,1970,-37.762,144.9647,320000
Brunswick,u,Jellis,3056,1,1,1,540,45,1970,-37.7766,144.9574,370000
Brunswick,u,Walshe,3056,1,1,1,0,40,1970,-37.762,144.9647,272500
Brunswick East,h,Jellis,3057,5,4,2,216,298,2001,-37.7646,144.9826,1475000
Brunswick East,h,Woodards,3057,4,2,1,416,241,1915,-37.77766,144.97604,2300000
Brunswick East,h,Nelson,3057,4,3,2,451,220,1950,-37.7729,144.9815,1895000
Brunswick East,h,Woodards,3057,3,3,2,336,207,2007,-37.7664,144.9797,1574000
Brunswick East,h,Nelson,3057,4,1,1,233,204,1890,-37.7776,144.9727,1815000
Brunswick East,h,Woodards,3057,4,2,2,470,191,1940,-37.7735,144.9833,1550000
Brunswick East,h,Woodards,3057,3,2,1,161,190,1890,-37.77289,144.97503,1330000
Brunswick East,h,Jellis,3057,4,1,2,449,159,1930,-37.7671,144.9762,1310000
Brunswick East,h,Harrington,3057,4,2,2,136,151,1997,-37.7601,144.9805,856000
Brunswick East,t,Jellis,3057,3,3,2,87,151,1998,-37.7739,144.975,1050000
Brunswick East,h,Nelson,3057,4,2,2,822,145,1890,-37.7749,144.9762,1625000
Brunswick East,h,Nelson,3057,3,1,2,456,144,1950,-37.7638,144.9804,1310000
Brunswick East,h,Biggin,3057,4,2,2,425,140,1920,-37.76262,144.97733,1210000
Brunswick East,h,Jellis,3057,3,2,2,190,135,1940,-37.7684,144.9739,1325000
Brunswick East,t,Nelson,3057,3,2,1,0,133,2014,-37.774,144.9731,1010000
Brunswick East,h,Nelson,3057,3,1,1,259,130,1920,-37.7762,144.9755,1495000
Brunswick East,h,Jellis,3057,3,1,3,446,125,1940,-37.7682,144.9835,1500000
Brunswick East,t,Jellis,3057,3,2,1,116,124,2007,-37.7667,144.9821,899000
Brunswick East,t,Jellis,3057,3,2,1,138,122,1998,-37.76292,144.97975,959000
Brunswick East,h,Nelson,3057,3,1,1,279,122,1900,-37.7729,144.9722,1050000
Brunswick East,t,Jellis,3057,3,2,1,110,121.8,2000,-37.76049,144.98065,937000
Brunswick East,h,Nelson,3057,3,2,0,326,118,1920,-37.7776,144.9751,1679000
Brunswick East,h,Nelson,3057,3,1,2,104,118,2000,-37.7723,144.9761,998000
Brunswick East,t,Nelson,3057,3,1,2,213,116,1995,-37.7643,144.9808,940000
Brunswick East,h,Nelson,3057,3,1,1,213,116,1920,-37.7729,144.9724,825000
Brunswick East,t,Woodards,3057,2,1,1,0,114,2003,-37.7789,144.9739,805000
Brunswick East,h,Jellis,3057,3,1,2,812,113,1920,-37.7673,144.9782,1600000
Brunswick East,h,Jellis,3057,3,1,2,308,113,1930,-37.7713,144.9744,1335000
Brunswick East,h,Jellis,3057,2,1,1,263,109,1910,-37.7661,144.9742,1283000
Brunswick East,h,Collins,3057,3,1,2,217,107,1890,-37.77747,144.97168,1326000
Brunswick East,h,Greg,3057,2,1,0,193,101,1890,-37.7765,144.9751,1080000
Brunswick East,h,Jellis,3057,2,1,1,182,96,1880,-37.77523,144.97479,1200000
Brunswick East,u,Collins,3057,2,1,1,0,96,1940,-37.7786,144.9753,665000
Brunswick East,u,Jellis,3057,2,1,2,0,96,2005,-37.7761,144.975,835000
Brunswick East,h,Nicholson,3057,2,1,1,0,91,1970,-37.77818,144.97412,683000
Brunswick East,h,Nelson,3057,2,1,0,160,89,1900,-37.77739,144.97361,1190000
Brunswick East,h,Nelson,3057,2,2,1,224,89,1900,-37.75995,144.97413,950000
Brunswick East,u,Collins,3057,2,1,1,0,79,1960,-37.7786,144.9753,656000
Brunswick East,h,Nelson,3057,2,1,2,173,79,1890,-37.77524,144.97529,1105000
Brunswick East,h,Nicholson,3057,2,1,1,123,79,1960,-37.7784,144.97404,620000
Brunswick East,t,Jellis,3057,2,2,1,65,78,2013,-37.76812,144.97414,702500
Brunswick East,u,LITTLE,3057,2,2,1,0,71,2014,-37.7753,144.9725,590000
Brunswick East,u,Pagan,3057,2,1,1,0,70,2011,-37.7755,144.9786,435000
Brunswick East,u,hockingstuart,3057,2,1,1,0,70,2008,-37.77887,144.97797,615000
Brunswick East,h,Nelson,3057,2,1,0,137,67,1890,-37.7738,144.9733,1015000
Brunswick East,h,Nelson,3057,2,1,0,132,66,1910,-37.7791,144.9765,907000
Brunswick East,h,Nelson,3057,2,1,1,0,65,1975,-37.7668,144.9765,580000
Brunswick East,u,Jellis,3057,2,1,1,197,55,2012,-37.7717,144.9719,435000
Brunswick East,u,Ray,3057,1,1,1,0,49,2011,-37.77883,144.9776,390500
Brunswick East,h,Jellis,3057,2,1,1,71,47,1970,-37.77169,144.97557,501000
Brunswick East,u,Dingle,3057,1,1,0,197,41,2012,-37.77165,144.97187,290000
Brunswick East,u,Jellis,3057,1,1,1,682,34,1980,-37.7734,144.97686,320000
Coburg,h,Nelson,3058,3,1,1,409,406,1980,-37.74711,144.95659,1085000
Coburg,h,Nelson,3058,4,2,2,494,300,2001,-37.7359,144.9711,1131000
Coburg,h,Raine,3058,5,2,4,381,286,1985,-37.7492,144.969,1020000
Coburg,h,Brad,3058,6,3,4,768,285,1997,-37.7397,144.9603,1455000
Coburg North,h,Jellis,3058,4,3,2,501,258,2016,-37.7266,144.9823,1050000
Coburg,h,Nelson,3058,3,2,4,482,256,2006,-37.7529,144.9534,1742000
Coburg,h,Ray,3058,4,2,2,441,255,2002,-37.73572,144.97256,1020000
Coburg North,h,Jellis,3058,5,3,2,460,253,2013,-37.73108,144.98351,1190000
Coburg,h,Nelson,3058,4,3,1,515,249,1900,-37.7537,144.9766,1250000
Coburg,t,Woodards,3058,4,2,4,254,249,2000,-37.73715,144.97044,1082000
Coburg North,h,hockingstuart,3058,4,2,2,298,231,2013,-37.7308,144.9836,950000
Coburg,h,Jellis,3058,3,2,0,407,230,1930,-37.7471,144.9579,1260000
Coburg,h,Nelson,3058,4,2,2,301,209,2005,-37.73697,144.97568,975000
Coburg,h,Peter,3058,4,2,2,43,205,1930,-37.7456,144.9469,1150000
Coburg,h,Re,3058,4,2,2,307,203,1996,-37.748,144.9602,975000
Coburg,h,Barry,3058,4,2,2,570,190,1970,-37.75383,144.97812,1320000
Coburg,h,RE,3058,4,1,1,856,189,1970,-37.7432,144.9481,1400000
Coburg,h,Nelson,3058,4,2,1,453,187,1910,-37.7503,144.9481,1500000
Coburg,h,Hodges,3058,4,1,4,531,187,1925,-37.7473,144.9528,1075000
Coburg,h,Jellis,3058,4,2,3,614,181,1920,-37.74043,144.95909,1090000
Coburg,h,Ray,3058,3,1,1,233,180,1890,-37.7549,144.9611,1370000
Coburg,h,Nelson,3058,5,3,4,900,180,1888,-37.75402,144.95991,1500000
Coburg,h,Raine,3058,3,2,1,293,180,2006,-37.7481,144.9663,1120000
Coburg,h,Nelson,3058,3,2,1,417,178,1940,-37.7478,144.9583,1064000
Coburg,t,Nelson,3058,2,2,1,0,176,2010,-37.7546,144.9713,807000
Coburg,h,Barry,3058,4,2,1,404,172,1920,-37.7401,144.96505,1350000
Coburg,h,Raine,3058,3,2,2,737,169,1930,-37.75107,144.95112,1600000
Coburg,h,Nelson,3058,3,1,2,375,169,1930,-37.75339,144.97687,1035000
Coburg,h,Nelson,3058,4,2,2,426,165,1930,-37.74892,144.95759,1400000
Coburg,h,Jellis,3058,3,1,1,536,164,1910,-37.7555,144.9658,145000
Coburg,t,Nelson,3058,3,2,1,255,164,2014,-37.7546,144.9713,740000
Coburg,h,Nelson,3058,4,1,2,633,164,1990,-37.7531,144.9504,1150000
Coburg,h,Nelson,3058,4,2,1,515,160,1975,-37.75485,144.9684,1222000
Coburg,h,Brad,3058,3,1,1,412,160,1920,-37.7432,144.9768,931000
Coburg,h,Peter,3058,3,2,3,405,156,1930,-37.7464,144.959,1278000
Coburg,h,Brad,3058,4,2,1,430,155,1920,-37.7505,144.97649,1085000
Coburg,h,Barry,3058,3,1,3,414,153.1,1930,-37.7432,144.9573,990000
Coburg,h,Brad,3058,3,2,2,566,151,1920,-37.7536,144.9579,1270000
Coburg North,h,Peter,3058,3,1,3,533,150,1960,-37.72631,144.96274,841000
Coburg,h,Nelson,3058,4,1,1,422,150,1920,-37.7543,144.97134,1269000
Coburg,h,Brad,3058,2,2,3,339,149,1920,-37.7404,144.9559,635000
Coburg,h,Nelson,3058,3,2,2,500,148,1900,-37.7382,144.9653,1250000
Coburg,h,Jellis,3058,4,1,1,576,147,1960,-37.7369,144.9637,838000
Coburg,h,Ray,3058,4,3,1,420,146,1920,-37.7501,144.962,1136000
Coburg North,h,Nelson,3058,2,1,3,586,145,1950,-37.7205,144.9659,860000
Coburg North,h,Nelson,3058,4,2,2,500,145,1930,-37.72165,144.95853,1011000
Coburg,t,Collins,3058,4,2,1,3747,143,2006,-37.7551,144.9787,680000
Coburg,h,Nelson,3058,3,1,2,579,143,1930,-37.74482,144.97499,1285000
Coburg,h,Grantham,3058,4,1,1,488,142,1930,-37.7537,144.9532,990000
Coburg North,t,Ray,3058,3,2,2,275,142,2008,-37.73156,144.97087,830000
Coburg,h,McDonald,3058,3,1,4,460,141,1920,-37.74513,144.95458,1210000
Coburg,h,Nelson,3058,3,2,2,423,140,1940,-37.7493,144.9559,1202000
Coburg,t,Nelson,3058,3,1,1,116,140,1995,-37.7454,144.9487,687000
Coburg North,h,Nelson,3058,3,1,2,104,138,2014,-37.7307,144.9826,625000
Coburg,t,Barry,3058,3,2,1,184,138,2007,-37.73748,144.97217,730000
Coburg,h,Nelson,3058,3,1,2,481,138,1940,-37.75142,144.97404,975000
Coburg,h,Nelson,3058,3,1,1,402,136,1940,-37.74636,144.95833,1030000
Coburg,h,Nelson,3058,4,2,1,172,135,1900,-37.7483,144.9634,1005000
Coburg North,h,Jellis,3058,3,2,3,472,134,1970,-37.734,144.9728,860000
Coburg,h,Nelson,3058,4,2,1,246,133,1910,-37.74833,144.96891,900000
Coburg,h,Barry,3058,4,2,0,406,132,1930,-37.74601,144.94799,1300000
Coburg,h,Ray,3058,3,1,2,577,131,1920,-37.7459,144.9773,825000
Coburg,h,Brad,3058,3,1,0,238,131,1900,-37.7539,144.9612,725000
Coburg North,h,Jellis,3058,4,2,1,320,131,1950,-37.7242,144.9612,792000
Coburg,t,Nelson,3058,3,2,1,213,131,2010,-37.7461,144.9584,810000
Coburg,h,Nicholson,3058,3,1,1,370,130,1930,-37.7561,144.9718,812000
Coburg,h,Nelson,3058,3,1,1,563,130,1930,-37.7493,144.978,1370000
Coburg North,h,Brad,3058,3,2,3,556,129,1950,-37.7305,144.9605,707000
Coburg North,h,Jellis,3058,3,1,2,575,129,1960,-37.7307,144.9704,970000
Coburg,h,Re,3058,3,1,2,735,127,1920,-37.7379,144.9623,1130000
Coburg,h,Nelson,3058,3,1,2,459,126,1930,-37.74587,144.95445,1150000
Coburg,h,Brad,3058,3,1,1,372,125,1920,-37.735,144.9581,947000
Coburg,h,Nelson,3058,3,1,1,379,125,1925,-37.7544,144.9764,1210000
Coburg,h,Brad,3058,4,1,1,452,125,1925,-37.7525,144.948,865000
Coburg,h,Nicholson,3058,3,1,0,378,124,1930,-37.7561,144.9716,766000
Coburg North,h,Nelson,3058,3,1,2,532,124,1930,-37.72768,144.95985,801000
Coburg,h,Walshe,3058,3,1,2,142,123,2005,-37.7382,144.973,675000
Coburg North,h,Nelson,3058,3,1,2,402,123,1950,-37.7341,144.97725,950000
Coburg,h,Ray,3058,4,2,1,398,123,1950,-37.7364,144.9787,901000
Coburg,h,Nelson,3058,3,1,2,391,122,1940,-37.7346,144.9546,970000
Coburg North,h,Nelson,3058,2,1,4,629,120,1960,-37.7276,144.9688,820000
Coburg North,t,McGrath,3058,3,1,1,178,120,2012,-37.7297,144.9645,631000
Coburg North,h,hockingstuart,3058,3,2,2,173,120,2010,-37.7308,144.9832,715000
Coburg,h,Raine,3058,3,1,1,278,120,1910,-37.7425,144.9577,935000
Coburg,h,Nicholson,3058,2,1,1,374,118,1910,-37.7561,144.9715,825000
Coburg,h,Brad,3058,3,2,1,182,118,2008,-37.74319,144.97717,810000
Coburg,h,Nelson,3058,3,1,1,431,117,1970,-37.75,144.9695,1000000
Coburg North,h,Love,3058,2,1,2,563,116,1925,-37.723,144.96,765000
Coburg North,h,Nelson,3058,3,1,2,565,115,1950,-37.7283,144.969,864000
Coburg North,h,Brad,3058,3,1,2,479,115,1980,-37.73251,144.98178,690000
Coburg North,h,Nelson,3058,3,2,2,653,115,1970,-37.72385,144.98324,940000
Coburg,h,Nelson,3058,2,1,1,263,114,1910,-37.7493,144.97,981000
Coburg,t,Barry,3058,3,1,2,120,113.76,1990,-37.7462,144.9795,824000
Coburg,h,Nelson,3058,3,2,3,373,113,1955,-37.73576,144.97922,740000
Coburg,t,hockingstuart,3058,2,1,1,0,112.9,2014,-37.7422,144.9604,781000
Coburg,h,Jellis,3058,3,1,3,336,112,1950,-37.7408,144.9558,1025000
Coburg,t,C21,3058,3,2,2,531,112,2016,-37.7424,144.9571,720000
Coburg,t,Century,3058,3,2,2,531,112,2016,-37.7424,144.9571,720000
Coburg,h,Nelson,3058,3,1,2,502,111,1910,-37.75014,144.96583,990000
Coburg,h,Nelson,3058,2,1,1,286,110,1890,-37.7427,144.952,784000
Coburg,h,Jellis,3058,3,2,3,370,110,1920,-37.744,144.9501,1000000
Coburg,h,Woodards,3058,3,2,1,107,110,1994,-37.7517,144.963,763000
Coburg North,h,Ray,3058,3,2,2,677,110,1960,-37.72361,144.9837,865000
Coburg,h,Peter,3058,3,1,1,283,109,1915,-37.7416,144.9582,860000
Coburg,t,Nelson,3058,3,1,2,119,109,1995,-37.7403,144.9491,640000
Coburg,t,Nelson,3058,3,1,1,64,109,2011,-37.75535,144.96481,690000
Coburg,h,Nelson,3058,3,1,2,382,109,1920,-37.7545,144.97739,1050000
Coburg,t,Ray,3058,3,2,2,0,109,2013,-37.7458,144.9751,590000
Coburg,h,Nelson,3058,3,1,0,702,108,1950,-37.7391,144.9812,680000
Coburg North,h,Nelson,3058,3,1,2,626,108,1950,-37.7201,144.9696,700000
Coburg,h,Jellis,3058,5,3,2,635,108,1920,-37.7516,144.9593,1790000
Coburg,u,Peter,3058,2,1,1,129,107,2012,-37.7422,144.9606,653000
Coburg North,h,First,3058,2,1,2,833,107,1960,-37.7297,144.9654,935000
Coburg,h,Nelson,3058,3,1,1,379,107,1910,-37.73999,144.95141,880000
Coburg,h,Love,3058,3,1,1,371,107,1950,-37.73369,144.95599,1000000
Coburg,h,Peter,3058,2,1,1,545,107,1940,-37.7445,144.9471,901000
Coburg,h,Raine,3058,2,1,0,275,106.2,1920,-37.7424,144.9576,930000
Coburg North,h,Brad,3058,4,1,1,610,106,1950,-37.71984,144.96735,745000
Coburg North,t,McGrath,3058,2,1,1,145,105,2010,-37.7295,144.9641,600000
Coburg,h,Nelson,3058,2,1,2,378,105,1920,-37.74011,144.95267,760000
Coburg North,h,Nelson,3058,3,1,2,499,105,1970,-37.7236,144.9576,720000
Coburg,t,Brad,3058,3,1,1,771,104,2004,-37.74701,144.96369,880000
Coburg,t,Brad,3058,2,2,1,1965,103,2000,-37.73615,144.97455,631000
Coburg,h,Nelson,3058,3,1,0,227,102,1920,-37.75296,144.95967,900000
Coburg North,h,Barry,3058,4,2,2,557,102,1950,-37.73316,144.97958,830000
Coburg,h,Brad,3058,3,1,1,138,102,2000,-37.7406,144.9555,700000
Coburg,h,Jellis,3058,2,1,1,170,101,1890,-37.7508,144.9608,953000
Coburg,h,Jellis,3058,2,1,1,350,100,1920,-37.74483,144.97269,900000
Coburg,t,Woodards,3058,2,2,1,134,100,2014,-37.74914,144.96826,876000
Coburg North,h,Nelson,3058,3,1,2,506,100,1955,-37.73039,144.98014,800000
Coburg,h,Love,3058,3,1,1,403,100,1950,-37.73864,144.96376,900000
Coburg,t,Nelson,3058,2,1,1,108,100,2007,-37.7379,144.9617,598000
Coburg,h,Nelson,3058,3,1,1,371,100,1980,-37.735,144.9558,870000
Coburg North,h,hockingstuart,3058,3,1,0,404,98,1950,-37.7305,144.9803,655000
Coburg,h,Nelson,3058,3,1,2,392,98,1920,-37.74671,144.95142,1070000
Coburg,h,Re,3058,3,1,3,385,98,1920,-37.734,144.9603,841000
Coburg,h,Barry,3058,2,1,1,236,97,1900,-37.73936,144.96454,857000
Coburg North,h,Brad,3058,3,1,4,498,97,1950,-37.7323,144.9833,637000
Coburg,h,Nelson,3058,2,1,1,476,97,1930,-37.73883,144.95321,996000
Coburg,h,Nelson,3058,2,1,1,476,97,1930,-37.73883,144.95321,996000
Coburg North,h,Nelson,3058,3,1,2,307,96,1950,-37.7215,144.9533,780000
Coburg,u,Nelson,3058,2,2,1,0,96,1880,-37.7367,144.9701,485000
Coburg,t,Ray,3058,2,1,1,97,95,2014,-37.7516,144.9623,635000
Coburg,t,Brad,3058,3,1,1,102,95,1976,-37.736,144.9665,600000
Coburg North,h,Barry,3058,3,1,1,407,95,1930,-37.7351,144.9833,650000
Coburg,h,Nelson,3058,2,1,1,253,94,1910,-37.7484,144.9521,903000
Coburg,h,Brad,3058,2,1,1,371,93,1930,-37.735,144.9589,850000
Coburg,h,Nelson,3058,2,1,1,280,93,1900,-37.7429,144.952,735000
Coburg,h,Nelson,3058,2,1,2,381,92,1925,-37.74,144.9516,700000
Coburg North,h,Brad,3058,2,1,1,390,91,1950,-37.72481,144.96085,730000
Coburg North,h,Raine,3058,2,1,3,526,90,1940,-37.732,144.9832,745000
Coburg,h,Jellis,3058,2,1,3,457,89,1940,-37.7505,144.9725,1008000
Coburg North,t,Nelson,3058,2,1,1,0,86,2008,-37.721,144.9527,591000
Coburg,t,Peter,3058,2,1,1,0,86,1900,-37.7367,144.9701,570000
Coburg,h,Peter,3058,2,1,1,390,82,1948,-37.73656,144.97799,905000
Coburg,u,Barry,3058,2,1,1,136,81,1975,-37.7449,144.9754,650000
Coburg,u,Nelson,3058,2,1,1,0,80,1965,-37.7405,144.9644,434000
Coburg,h,Melbourne,3058,4,2,2,463,80,1960,-37.73704,144.97959,922000
Coburg,h,Nelson,3058,3,1,3,206,80,1945,-37.7382,144.9563,1130000
Coburg,u,Jellis,3058,2,1,1,0,74,1970,-37.7405,144.9644,500000
